sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,source_branch,product_name,category,store_name,city,region,discount_pct,campaign_name,start_date,end_date,gross_sales,discount_amount,net_sales,month,week,day_name,sales_target
L00690,2026-03-02,S03,P009,2,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-03,10,Monday,21500000
L00691,2026-02-25,S03,P013,2,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-02,9,Wednesday,20500000
L00692,2026-02-02,S03,P002,1,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,285000,0.0,285000.0,2026-02,6,Monday,20500000
L00693,2026-04-12,S03,P005,2,220000,,Transfer,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,440000,0.0,440000.0,2026-04,15,Sunday,22500000
L00694,2026-02-23,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-02,9,Monday,20500000
L00695,2026-03-24,S03,P001,2,145000,,Card,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,290000,0.0,290000.0,2026-03,13,Tuesday,21500000
L00696,2026-02-17,S03,P010,4,115000,,Card,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,460000,0.0,460000.0,2026-02,8,Tuesday,20500000
L00697,2026-04-26,S03,P004,1,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-04,17,Sunday,22500000
L00698,2026-04-20,S03,P011,1,138000,,Card,Medellin,Keyboard Compact,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,138000,0.0,138000.0,2026-04,17,Monday,22500000
L00699,2026-03-14,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,11,Saturday,21500000
L00700,2026-02-10,S03,P004,1,390000,,Transfer,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-02,7,Tuesday,20500000
L00701,2026-03-18,S03,P003,3,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,525000,0.0,525000.0,2026-03,12,Wednesday,21500000
L00702,2026-02-02,S03,P007,1,310000,,Card,Medellin,Smartwatch Active,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,310000,0.0,310000.0,2026-02,6,Monday,20500000
L00703,2026-02-04,S03,P008,1,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,6,Wednesday,20500000
L00704,2026-04-29,S03,P009,2,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-04,18,Wednesday,22500000
L00705,2026-02-08,S03,P010,1,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-02,6,Sunday,20500000
L00706,2026-04-17,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-04,16,Friday,22500000
L00707,2026-02-15,S03,P013,3,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,405000,0.0,405000.0,2026-02,7,Sunday,20500000
L00708,2026-04-25,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-04,17,Saturday,22500000
L00709,2026-03-18,S03,P003,2,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-03,12,Wednesday,21500000
L00710,2026-04-03,S03,P013,2,135000,,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-04,14,Friday,22500000
L00711,2026-03-02,S03,P009,1,92000,PROMO08,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,Home Office,2026-02-20,2026-03-10,92000,7360.0,84640.0,2026-03,10,Monday,21500000
L00712,2026-03-31,S03,P009,4,92000,,Card,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,368000,0.0,368000.0,2026-03,14,Tuesday,21500000
L00713,2026-04-21,S03,P012,2,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,70000,0.0,70000.0,2026-04,17,Tuesday,22500000
L00714,2026-02-01,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,5,Sunday,20500000
L00715,2026-03-26,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-03,13,Thursday,21500000
L00716,2026-02-03,S03,P003,1,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-02,6,Tuesday,20500000
L00717,2026-03-09,S03,P003,2,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-03,11,Monday,21500000
L00718,2026-03-06,S03,P005,1,220000,,Cash,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-03,10,Friday,21500000
L00719,2026-03-17,S03,P013,1,135000,,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,12,Tuesday,21500000
L00720,2026-03-04,S03,P010,1,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,10,Wednesday,21500000
L00721,2026-02-24,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,9,Tuesday,20500000
L00722,2026-03-25,S03,P001,2,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,290000,0.0,290000.0,2026-03,13,Wednesday,21500000
L00723,2026-02-16,S03,P001,1,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-02,8,Monday,20500000
L00724,2026-03-08,S03,P003,2,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-03,10,Sunday,21500000
L00725,2026-02-14,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,7,Saturday,20500000
L00726,2026-02-16,S03,P004,1,390000,,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-02,8,Monday,20500000
L00727,2026-04-09,S03,P008,1,78000,,Cash,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-04,15,Thursday,22500000
L00728,2026-03-26,S03,P009,3,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,276000,0.0,276000.0,2026-03,13,Thursday,21500000
L00729,2026-03-18,S03,P006,1,165000,,Cash,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-03,12,Wednesday,21500000
L00730,2026-02-10,S03,P009,2,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-02,7,Tuesday,20500000
L00731,2026-03-20,S03,P012,4,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,140000,0.0,140000.0,2026-03,12,Friday,21500000
L00732,2026-02-13,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,7,Friday,20500000
L00733,2026-03-04,S03,P001,2,145000,,Transfer,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,290000,0.0,290000.0,2026-03,10,Wednesday,21500000
L00734,2026-04-24,S03,P008,1,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-04,17,Friday,22500000
L00735,2026-03-03,S03,P003,3,175000,,Card,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,525000,0.0,525000.0,2026-03,10,Tuesday,21500000
L00736,2026-03-31,S03,P012,1,35000,,Cash,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-03,14,Tuesday,21500000
L00737,2026-03-30,S03,P010,2,115000,,Card,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,230000,0.0,230000.0,2026-03,14,Monday,21500000
L00738,2026-04-28,S03,P006,1,165000,,Cash,Medellin,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,165000,0.0,165000.0,2026-04,18,Tuesday,22500000
L00739,2026-03-04,S03,P004,1,390000,PROMO15,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.15,Kitchen Days,2026-03-01,2026-03-20,390000,58500.0,331500.0,2026-03,10,Wednesday,21500000
L00740,2026-03-17,S03,P001,3,145000,,Card,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,435000,0.0,435000.0,2026-03,12,Tuesday,21500000
L00741,2026-02-24,S03,P010,1,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-02,9,Tuesday,20500000
L00742,2026-03-29,S03,P001,1,145000,,Transfer,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-03,13,Sunday,21500000
L00743,2026-02-03,S03,P001,1,145000,,Cash,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-02,6,Tuesday,20500000
L00744,2026-02-05,S03,P010,1,115000,,Card,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-02,6,Thursday,20500000
L00745,2026-02-10,S03,P013,2,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-02,7,Tuesday,20500000
L00746,2026-03-26,S03,P002,3,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,855000,0.0,855000.0,2026-03,13,Thursday,21500000
L00747,2026-03-17,S03,P004,2,390000,PROMO15,Card,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.15,Kitchen Days,2026-03-01,2026-03-20,780000,117000.0,663000.0,2026-03,12,Tuesday,21500000
L00748,2026-03-08,S03,P005,3,220000,,Cash,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,660000,0.0,660000.0,2026-03,10,Sunday,21500000
L00749,2026-03-23,S03,P008,1,78000,,Card,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-03,13,Monday,21500000
L00750,2026-04-09,S03,P015,4,86000,,Transfer,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,344000,0.0,344000.0,2026-04,15,Thursday,22500000
L00751,2026-02-27,S03,P012,1,35000,,Transfer,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,9,Friday,20500000
L00752,2026-04-06,S03,P003,2,175000,,Transfer,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,350000,0.0,350000.0,2026-04,15,Monday,22500000
L00753,2026-02-19,S03,P012,2,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,70000,0.0,70000.0,2026-02,8,Thursday,20500000
L00754,2026-03-12,S03,P008,3,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,234000,0.0,234000.0,2026-03,11,Thursday,21500000
L00755,2026-03-25,S03,P003,1,175000,,Cash,Medellin,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,175000,0.0,175000.0,2026-03,13,Wednesday,21500000
L00756,2026-04-21,S03,P013,1,135000,PROMO20,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,Personal Care Month,2026-04-01,2026-04-25,135000,27000.0,108000.0,2026-04,17,Tuesday,22500000
L00757,2026-03-31,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,14,Tuesday,21500000
L00758,2026-03-09,S03,P009,1,92000,PROMO08,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,Home Office,2026-02-20,2026-03-10,92000,7360.0,84640.0,2026-03,11,Monday,21500000
L00759,2026-04-20,S03,P008,1,78000,,Transfer,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-04,17,Monday,22500000
L00760,2026-02-15,S03,P002,2,285000,,Card,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,570000,0.0,570000.0,2026-02,7,Sunday,20500000
